date,consumption
2020-09-03,201.88400983333332
2020-09-04,202.8539020833333
2020-09-05,175.207943125
2020-09-06,180.42063050000002
2020-09-07,185.633317875
2020-09-08,208.569044375
2020-09-09,137.07393316666665
2020-09-10,136.758149
2020-09-11,128.29438745833332
2020-09-12,112.92045575000002
2020-09-13,107.65087408333332
2020-09-14,127.02891379166668
2020-09-15,127.88276608333332
2020-09-16,174.5587564583333
2020-09-17,169.21404172727273
2020-09-18,125.9464605
2020-09-19,118.956570625
2020-09-20,122.31712383333333
2020-09-21,141.33582850000002
2020-09-22,148.53228833333333
2020-09-23,152.503706875
2020-09-24,155.833905125
2020-09-25,156.41792170833332
2020-09-26,124.63288041666664
2020-09-27,119.760285125
2020-09-28,150.23274591666666
2020-09-29,165.10508179166666
2020-09-30,161.47225262499998
2020-10-01,160.54405508333335
2020-10-02,164.751661875
2020-10-03,116.59532466666668
2020-10-04,130.90596866666667
2020-10-05,165.454573625
2020-10-06,166.61691675
2020-10-07,167.68861608333333
2020-10-08,159.779170625
2020-10-09,157.28817904166667
2020-10-10,139.75121283333334
2020-10-11,138.606434625
2020-10-12,133.60528983333333
2020-10-13,152.608134875
2020-10-14,145.09477579166665
2020-10-15,138.6002852916667
2020-10-16,122.429367125
2020-10-17,112.96048175
2020-10-18,101.08922879166666
2020-10-19,137.57194941666668
2020-10-20,166.95941758333333
2020-10-21,141.354933375
2020-10-22,152.14132704166667
2020-10-23,154.93027929166666
2020-10-24,127.89004720833331
2020-10-25,110.627945875
2020-10-26,143.56873779166668
2020-10-27,147.6316965
2020-10-28,147.79197145833334
2020-10-29,153.25985891666667
2020-10-30,151.15255695833335
2020-10-31,125.38096883333333
2020-11-01,122.03782658333334
2020-11-02,135.186468875
2020-11-03,140.19255379166665
2020-11-04,137.40197683333335
2020-11-05,136.83011433333334
2020-11-06,141.796419125
2020-11-07,126.33103883333332
2020-11-08,102.73219825
2020-11-09,130.41512479166667
2020-11-10,140.886201
2020-11-11,132.76783970833333
2020-11-12,135.75542854166667
2020-11-13,126.50037966666666
2020-11-14,110.80807820833331
2020-11-15,103.199605375
2020-11-16,133.514679625
2020-11-17,133.68400245833334
2020-11-18,133.87548108333334
2020-11-19,132.14997341666665
2020-11-20,133.13952445833334
2020-11-21,111.95173391666668
2020-11-22,99.169538125
2020-11-23,135.19327712499998
2020-11-24,117.47813720833334
2020-11-25,140.82542729166667
2020-11-26,148.078750375
2020-11-27,153.80917925
2020-11-28,117.07675825
2020-11-29,105.5470685
2020-11-30,145.118499875
2020-12-01,140.64199275
2020-12-02,130.3597044166667
2020-12-03,133.35636275
2020-12-04,132.01585420833334
2020-12-05,115.11979745833334
2020-12-06,99.26024441666668
2020-12-07,113.26449929166668
2020-12-08,91.194119625
2020-12-09,122.83764345833332
2020-12-10,121.59346395833334
2020-12-11,120.93135795833332
2020-12-12,100.604124
2020-12-13,96.12798275
2020-12-14,126.67539179166666
2020-12-15,146.05509337499998
2020-12-16,133.68883858333334
2020-12-17,130.87297875
2020-12-18,112.758952375
2020-12-19,98.04026058333334
2020-12-20,101.91884483333337
2020-12-21,143.572419375
2020-12-22,147.44363954166667
2020-12-23,138.469016625
2020-12-24,128.87037783333332
2020-12-25,93.43589829166666
2020-12-26,101.40097158333332
2020-12-27,95.29275191666666
2020-12-28,126.35468670833336
2020-12-29,120.535257125
2020-12-30,127.02206445833332
2020-12-31,119.0357525
2021-01-01,86.06239670833334
2021-01-02,93.34704854166668
2021-01-03,102.47393395833336
2021-01-04,132.71365179166668
2021-01-05,122.11824575
2021-01-06,128.38376220833334
2021-01-07,132.14677204166665
2021-01-08,130.51671025
2021-01-09,119.27721620833334
2021-01-10,106.81072225
2021-01-11,137.72545333333332
2021-01-12,145.60268383333332
2021-01-13,155.20295729166665
2021-01-14,122.02573479166666
2021-01-15,120.96029545833332
2021-01-16,113.34001379166666
2021-01-17,112.10110991666666
2021-01-18,147.04352870833335
2021-01-19,139.42171470833333
2021-01-20,130.286072
2021-01-21,131.94551054166666
2021-01-22,124.1128235
2021-01-23,87.92709370833335
2021-01-24,82.89843758333333
2021-01-25,127.51419954166666
2021-01-26,120.80701629166668
2021-01-27,114.79926241666668
2021-01-28,128.81707025
2021-01-29,128.36661508333333
2021-01-30,96.92750925
2021-01-31,112.51554158333332
2021-02-01,127.59832408333334
2021-02-02,125.04941404166668
2021-02-03,135.92617195833333
2021-02-04,115.88266383333332
2021-02-05,98.7568275
2021-02-06,83.58406675
2021-02-07,76.29996316666667
2021-02-08,90.71396283333333
2021-02-09,107.60602495833332
2021-02-10,117.84142470833336
2021-02-11,110.64967495833334
2021-02-12,105.54694729166664
2021-02-13,93.87797966666666
2021-02-14,92.93342904166668
2021-02-15,112.74948158333332
2021-02-16,137.28069029166667
2021-02-17,131.19360945833333
2021-02-18,86.45722904166666
2021-02-19,140.72968566666663
2021-02-20,124.57153308333334
2021-02-21,122.566262875
2021-02-22,146.15936758333334
2021-02-23,154.68285433333332
2021-02-24,144.23989891666668
2021-02-25,142.58594266666668
2021-02-26,133.59467266666667
2021-02-27,119.14954916666666
2021-02-28,116.95675016666668
2021-03-01,134.915634875
2021-03-02,131.08761074999998
2021-03-03,137.06328095833334
2021-03-04,134.67656704166666
2021-03-05,132.08801329166667
2021-03-06,106.760174875
2021-03-07,108.96405866666667
2021-03-08,150.998979375
2021-03-09,135.88959004166668
2021-03-10,134.41891083333334
2021-03-11,141.68906620833334
2021-03-12,142.15890233333332
2021-03-13,114.01942579166666
2021-03-14,106.50862708333334
2021-03-15,131.37266108333333
2021-03-16,96.82612904166666
2021-03-17,149.73287945833331
2021-03-18,164.42772845833335
2021-03-19,154.56830216666663
2021-03-20,135.10468216666666
2021-03-21,139.4455925
2021-03-22,157.90068345833333
2021-03-23,162.74091079166666
2021-03-24,161.5955207142857
2021-03-25,166.07818283333333
2021-03-26,155.72141766666667
2021-03-27,132.9649325
2021-03-28,100.3173694
2021-03-29,116.38315233333331
2021-03-30,157.483771
2021-03-31,145.83642258333333
2021-04-01,135.13159616666667
2021-04-02,143.18748854166668
2021-04-03,155.896270375
2021-04-04,143.61507516666666
2021-04-05,162.94836466666666
2021-04-06,158.75102158333334
2021-04-07,159.52665612500002
2021-04-08,157.75218733333332
2021-04-09,158.47452766666666
2021-04-10,157.261162875
2021-04-11,150.78163266666667
2021-04-12,166.13799829166666
2021-04-13,164.05923133333334
2021-04-14,157.62833954166666
2021-04-15,158.43666158333335
2021-04-16,159.81659333333334
2021-04-17,146.84845958333332
2021-04-18,136.55656629166666
2021-04-19,150.5304765
2021-04-20,157.28791579166668
2021-04-21,153.09286208333333
2021-04-22,155.31241075
2021-04-23,163.74594608333334
2021-04-24,149.72357254166667
2021-04-25,144.15612058333332
2021-04-26,154.155090625
2021-04-27,153.25071695238097
2021-04-28,166.7618955
2021-04-29,159.195526375
2021-04-30,161.95757666666665
2021-05-01,152.6376675
2021-05-02,154.18198995833333
2021-05-03,178.81402479166664
2021-05-04,192.93772941666668
2021-05-05,200.44649566666664
2021-05-06,140.62207781818182
2021-05-07,143.14043349999994
2021-05-08,163.83875166666667
2021-05-09,148.95538520833333
2021-05-10,168.041830375
2021-05-11,177.57067745833334
2021-05-12,180.17031575
2021-05-13,183.64587454166667
2021-05-14,162.43532704166668
2021-05-15,143.085522875
2021-05-16,143.16583608333335
2021-05-17,166.85844345833334
2021-05-18,196.769942875
2021-05-19,192.6635975416667
2021-05-20,195.0013855
2021-05-21,175.526896125
2021-05-22,174.30451416666665
2021-05-23,156.02123795833333
2021-05-24,173.89689508333333
2021-05-25,173.95675420833334
2021-05-26,167.840313125
2021-05-27,165.74317879166668
2021-05-28,165.68531258333334
2021-05-29,160.16614270833335
2021-05-30,146.16794633333333
2021-05-31,162.42823470833335
2021-06-01,186.93020008333332
2021-06-02,178.11739287499998
2021-06-03,184.63158716666663
2021-06-04,192.172748625
2021-06-05,169.21410554166667
2021-06-06,160.62346420833333
2021-06-07,177.94656583333335
2021-06-08,171.155422125
2021-06-09,189.675958
2021-06-10,186.96909370833336
2021-06-11,175.35329579166668
2021-06-12,156.46312433333333
2021-06-13,150.46384633333335
2021-06-14,178.59773883333332
2021-06-15,192.92581291666667
2021-06-16,178.60189020833332
2021-06-17,182.58129666666665
2021-06-18,177.540233125
2021-06-19,175.81826625
2021-06-20,175.56046579166664
2021-06-21,182.09009066666667
2021-06-22,199.66582141666663
2021-06-23,225.3675949583333
2021-06-24,231.85309345833332
2021-06-25,226.8748848333333
2021-06-26,202.541533125
2021-06-27,198.99282158333332
2021-06-28,196.8303674166667
2021-06-29,203.65571791666665
2021-06-30,214.70937933333332
2021-07-01,211.68827091666665
2021-07-02,201.5624099583333
2021-07-03,187.1871925833333
2021-07-04,148.58065458333334
2021-07-05,192.81897579166665
2021-07-06,216.22674795833333
2021-07-07,208.2399807083333
2021-07-08,207.42275583333333
2021-07-09,210.61103520833333
2021-07-10,190.3064242083333
2021-07-11,180.80333170833333
2021-07-12,221.7514168333333
2021-07-13,220.15599562500003
2021-07-14,219.912043875
2021-07-15,200.3309739583333
2021-07-16,185.11941429166663
2021-07-17,182.95295908333333
2021-07-18,170.82421620833335
2021-07-19,192.6274684166667
2021-07-20,187.504420875
2021-07-21,178.63610754166666
2021-07-22,180.075093875
2021-07-23,182.74763829166668
2021-07-24,185.625732875
2021-07-25,164.74122195833334
2021-07-26,197.991300125
2021-07-27,198.4781954583333
2021-07-28,204.97043991666663
2021-07-29,196.42452216666663
2021-07-30,181.883765375
2021-07-31,172.87331316666666
2021-08-01,170.373086625
2021-08-02,185.647951375
2021-08-03,186.0161930833333
2021-08-04,185.933002625
2021-08-05,205.0349850833333
2021-08-06,185.01990358333333
2021-08-07,186.74475120833333
2021-08-08,168.0453277916667
2021-08-09,203.712692625
2021-08-10,208.455807375
2021-08-11,201.263546375
2021-08-12,212.2999005416667
2021-08-13,198.49862875
2021-08-14,171.2840193333333
2021-08-15,180.12751475000002
2021-08-16,216.28901879166668
2021-08-17,213.75933216666667
2021-08-18,201.42978825
2021-08-19,222.5485979166667
2021-08-20,229.7112217083333
2021-08-21,205.31508604166663
2021-08-22,186.89451654166663
2021-08-23,224.868392875
2021-08-24,225.15729954166667
2021-08-25,223.218930625
2021-08-26,212.34093191666668
2021-08-27,228.58537979166667
2021-08-28,192.53787520833336
2021-08-29,167.07739595833334
2021-08-30,195.0225595
2021-08-31,202.815263875
2021-09-01,214.1808909166667
2021-09-02,207.78019758333332
2021-09-03,215.44857604166668
2021-09-04,184.24736225
2021-09-05,165.72325839130434
2021-09-06,210.12811104166667
2021-09-07,215.7169680833333
2021-09-08,213.38707441666668
2021-09-09,206.71496045833337
2021-09-10,193.101647875
2021-09-11,186.399253
2021-09-12,177.69978720833333
2021-09-13,210.31977045833327
2021-09-14,210.635475625
2021-09-15,204.60936429166668
2021-09-16,178.3441345
2021-09-17,164.11472816666665
2021-09-18,151.1400994166667
2021-09-19,162.87258329166667
2021-09-20,196.8608380833333
2021-09-21,189.739112375
2021-09-22,190.114332125
2021-09-23,187.78822545833336
2021-09-24,183.55637029166667
2021-09-25,171.9216225
2021-09-26,163.93908241666665
2021-09-27,179.89101574999998
2021-09-28,164.77680708333335
2021-09-29,153.50842925
2021-09-30,186.3843520833333
2021-10-01,178.21641379166667
2021-10-02,160.92894479166668
2021-10-03,158.85229691666666
2021-10-04,179.989718625
2021-10-05,189.125348375
2021-10-06,178.5636845
2021-10-07,172.49803350000002
2021-10-08,174.13249354166666
2021-10-09,153.70712454166667
2021-10-10,134.09720670833337
2021-10-11,152.53918166666668
2021-10-12,178.8288149166667
2021-10-13,187.60210541666663
2021-10-14,201.990157625
2021-10-15,200.37111716666664
2021-10-16,128.44166325
2021-10-17,114.136894125
2021-10-18,194.66424995833333
2021-10-19,201.86819541666668
2021-10-20,193.5892103333333
2021-10-21,178.75298404166665
2021-10-22,172.71190520833332
2021-10-23,162.48709012499998
2021-10-24,139.29793458333333
2021-10-25,167.32895
2021-10-26,169.67220625000002
2021-10-27,163.79183391666666
2021-10-28,161.67267070833333
2021-10-29,152.29528050000002
2021-10-30,130.56424308333334
2021-10-31,100.42115720833334
2021-11-01,85.18001429166667
2021-11-02,131.29732020833333
2021-11-03,132.53835554166668
2021-11-04,138.63953120833332
2021-11-05,148.73365033333332
2021-11-06,138.00182895833333
2021-11-07,121.25870066666666
2021-11-08,157.34653716666665
2021-11-09,154.82947845833334
2021-11-10,144.41172108333333
2021-11-11,151.21774220833333
2021-11-12,148.11484858333333
2021-11-13,114.02303320833336
2021-11-14,112.3205595
2021-11-15,136.103213125
2021-11-16,142.4695
2021-11-17,142.223461375
2021-11-18,134.115279625
2021-11-19,125.318095125
2021-11-20,106.30888933333334
2021-11-21,95.1849735
2021-11-22,128.284148875
2021-11-23,134.28452354166666
2021-11-24,115.67859295833334
2021-11-25,138.421674625
2021-11-26,130.84485383333333
2021-11-27,104.65214233333334
2021-11-28,113.93575758333331
2021-11-29,139.29294254166666
2021-11-30,132.3709445
2021-12-01,135.83158875
2021-12-02,140.01938166666667
2021-12-03,149.232177375
2021-12-04,154.42499412499998
2021-12-05,138.43691820833334
2021-12-06,132.769932
2021-12-07,117.74945679166666
2021-12-08,105.04411441666667
2021-12-09,133.88182370833331
2021-12-10,126.44365345833334
2021-12-11,108.22021141666666
2021-12-12,105.07642545833332
2021-12-13,149.826738125
2021-12-14,158.63871183333333
2021-12-15,169.85748116666667
2021-12-16,169.28964566666667
2021-12-17,132.6881405
2021-12-18,133.26040479166667
2021-12-19,128.13279575
2021-12-20,153.30849908333332
2021-12-21,134.06572145833334
2021-12-22,146.76991354166668
2021-12-23,123.83554529166668
2021-12-24,124.31131204166668
2021-12-25,123.68181329166669
2021-12-26,132.63927125
2021-12-27,167.009988375
2021-12-28,168.70140425
2021-12-29,154.09528758333332
2021-12-30,129.9459349166667
2021-12-31,122.57904625
